hash,module,result
f40702f65b7cd86fffc821cde38a7ccd,check viewport,1
f40702f65b7cd86fffc821cde38a7ccd,check title_h1_match,0
f40702f65b7cd86fffc821cde38a7ccd,check kw_density,4.829
f40702f65b7cd86fffc821cde38a7ccd,check word_count,352
f40702f65b7cd86fffc821cde38a7ccd,check kw_count,17
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_url,1
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_description-og-name,0
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_description-og-property,1
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_href,31
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_link-text,6
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_source,54
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_meta-og,1
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_meta-description,1
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_meta-properties,0
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_meta-content,5
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_title-meta,0
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_title-og,1
f40702f65b7cd86fffc821cde38a7ccd,check kw_in_title,1
f40702f65b7cd86fffc821cde38a7ccd,check canonical,0
f4d3bbbfb63e73a335b5b6266682f518,check title_h1_identical,0
f4d3bbbfb63e73a335b5b6266682f518,check url_length,56
f4d3bbbfb63e73a335b5b6266682f518,robots_txt,1
f4d3bbbfb63e73a335b5b6266682f518,source top,0
f4d3bbbfb63e73a335b5b6266682f518,source shop,0
f4d3bbbfb63e73a335b5b6266682f518,source search engine,0
f4d3bbbfb63e73a335b5b6266682f518,source not optimized,0
f4d3bbbfb63e73a335b5b6266682f518,source news,0
f4d3bbbfb63e73a335b5b6266682f518,source known,0
f4d3bbbfb63e73a335b5b6266682f518,source company,0
f4d3bbbfb63e73a335b5b6266682f518,source ads,0
f4d3bbbfb63e73a335b5b6266682f518,check h1,1
f4d3bbbfb63e73a335b5b6266682f518,check nofollow,9
f4d3bbbfb63e73a335b5b6266682f518,check wordpress,0
f4d3bbbfb63e73a335b5b6266682f518,check sitemap,0
f4d3bbbfb63e73a335b5b6266682f518,check og,1
f4d3bbbfb63e73a335b5b6266682f518,micros counter,0
f4d3bbbfb63e73a335b5b6266682f518,micros,0
f4d3bbbfb63e73a335b5b6266682f518,check https,1
f4d3bbbfb63e73a335b5b6266682f518,tools ads count,0
f4d3bbbfb63e73a335b5b6266682f518,tools ads,0
f4d3bbbfb63e73a335b5b6266682f518,tools social count,0
f4d3bbbfb63e73a335b5b6266682f518,tools social,0
f4d3bbbfb63e73a335b5b6266682f518,tools content count,0
f4d3bbbfb63e73a335b5b6266682f518,tools content,0
f4d3bbbfb63e73a335b5b6266682f518,tools caching count,0
f4d3bbbfb63e73a335b5b6266682f518,tools caching,0
f4d3bbbfb63e73a335b5b6266682f518,tools seo count,0
f4d3bbbfb63e73a335b5b6266682f518,tools seo,0
f4d3bbbfb63e73a335b5b6266682f518,tools analytics count,1
f4d3bbbfb63e73a335b5b6266682f518,tools analytics,Piwik
f4d3bbbfb63e73a335b5b6266682f518,check external links,15
f4d3bbbfb63e73a335b5b6266682f518,check internal links,157
f4d3bbbfb63e73a335b5b6266682f518,check title,1
f4d3bbbfb63e73a335b5b6266682f518,check description,1
f4d3bbbfb63e73a335b5b6266682f518,check viewport,1
f4d3bbbfb63e73a335b5b6266682f518,check title_h1_match,1
f4d3bbbfb63e73a335b5b6266682f518,check kw_density,9.504
f4d3bbbfb63e73a335b5b6266682f518,check word_count,242
f4d3bbbfb63e73a335b5b6266682f518,check kw_count,23
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_url,0
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_description-og-name,0
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_description-og-property,1
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_href,6
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_link-text,20
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_source,135
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_meta-og,1
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_meta-description,1
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_meta-properties,0
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_meta-content,4
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_title-meta,0
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_title-og,1
f4d3bbbfb63e73a335b5b6266682f518,check kw_in_title,1
f4d3bbbfb63e73a335b5b6266682f518,check canonical,1
f5c2dff7451c86d282b248448ef8df88,check url_length,72
f5c2dff7451c86d282b248448ef8df88,robots_txt,1
f5c2dff7451c86d282b248448ef8df88,source top,1
f5c2dff7451c86d282b248448ef8df88,source shop,0
f5c2dff7451c86d282b248448ef8df88,source search engine,0
f5c2dff7451c86d282b248448ef8df88,source not optimized,0
f5c2dff7451c86d282b248448ef8df88,source news,1
f5c2dff7451c86d282b248448ef8df88,source known,0
f5c2dff7451c86d282b248448ef8df88,source company,0
f5c2dff7451c86d282b248448ef8df88,source ads,0
f5c2dff7451c86d282b248448ef8df88,check h1,1
f5c2dff7451c86d282b248448ef8df88,check nofollow,0
f5c2dff7451c86d282b248448ef8df88,check wordpress,0
f5c2dff7451c86d282b248448ef8df88,check sitemap,0
f5c2dff7451c86d282b248448ef8df88,check og,1
f5c2dff7451c86d282b248448ef8df88,micros counter,0
f5c2dff7451c86d282b248448ef8df88,micros,0
f5c2dff7451c86d282b248448ef8df88,check https,1
f5c2dff7451c86d282b248448ef8df88,tools ads count,0
f5c2dff7451c86d282b248448ef8df88,tools ads,0
f5c2dff7451c86d282b248448ef8df88,tools social count,0
f5c2dff7451c86d282b248448ef8df88,tools social,0
f5c2dff7451c86d282b248448ef8df88,tools content count,0
f5c2dff7451c86d282b248448ef8df88,tools content,0
f5c2dff7451c86d282b248448ef8df88,tools caching count,0
f5c2dff7451c86d282b248448ef8df88,tools caching,0
f5c2dff7451c86d282b248448ef8df88,tools seo count,0
f5c2dff7451c86d282b248448ef8df88,tools seo,0
f5c2dff7451c86d282b248448ef8df88,tools analytics count,0
f5c2dff7451c86d282b248448ef8df88,tools analytics,0
f5c2dff7451c86d282b248448ef8df88,check external links,48
f5c2dff7451c86d282b248448ef8df88,check internal links,75
f5c2dff7451c86d282b248448ef8df88,check title,1
f5c2dff7451c86d282b248448ef8df88,check description,1
f5c2dff7451c86d282b248448ef8df88,check viewport,1
f5c2dff7451c86d282b248448ef8df88,check title_h1_match,1
f5c2dff7451c86d282b248448ef8df88,check title_h1_identical,0
f5c2dff7451c86d282b248448ef8df88,check kw_density,0.0
f5c2dff7451c86d282b248448ef8df88,check word_count,37
f5c2dff7451c86d282b248448ef8df88,check kw_count,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_url,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_description-og-name,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_description-og-property,1
f5c2dff7451c86d282b248448ef8df88,check kw_in_href,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_link-text,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_source,24
f5c2dff7451c86d282b248448ef8df88,check kw_in_meta-og,1
f5c2dff7451c86d282b248448ef8df88,check kw_in_meta-description,1
f5c2dff7451c86d282b248448ef8df88,check kw_in_meta-properties,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_meta-content,4
f5c2dff7451c86d282b248448ef8df88,check kw_in_title-meta,0
f5c2dff7451c86d282b248448ef8df88,check kw_in_title-og,1
f5c2dff7451c86d282b248448ef8df88,check kw_in_title,1
f5c2dff7451c86d282b248448ef8df88,check canonical,1
f5ce7d91b4d24fad377b40572fac608d,check url_length,7
f5ce7d91b4d24fad377b40572fac608d,robots_txt,1
f5ce7d91b4d24fad377b40572fac608d,source top,0
f5ce7d91b4d24fad377b40572fac608d,source shop,0
f5ce7d91b4d24fad377b40572fac608d,source search engine,0
f5ce7d91b4d24fad377b40572fac608d,source not optimized,0
f5ce7d91b4d24fad377b40572fac608d,source news,0
f5ce7d91b4d24fad377b40572fac608d,source known,0
f5ce7d91b4d24fad377b40572fac608d,source company,0
f5ce7d91b4d24fad377b40572fac608d,source ads,0
f5ce7d91b4d24fad377b40572fac608d,check h1,1
f5ce7d91b4d24fad377b40572fac608d,check nofollow,0
f5ce7d91b4d24fad377b40572fac608d,check wordpress,0
f5ce7d91b4d24fad377b40572fac608d,check sitemap,1
f5ce7d91b4d24fad377b40572fac608d,check og,1
f5ce7d91b4d24fad377b40572fac608d,micros counter,0
f5ce7d91b4d24fad377b40572fac608d,micros,0
f5ce7d91b4d24fad377b40572fac608d,check https,1
f5ce7d91b4d24fad377b40572fac608d,tools ads count,0
f5ce7d91b4d24fad377b40572fac608d,tools ads,0
f5ce7d91b4d24fad377b40572fac608d,tools social count,0
f5ce7d91b4d24fad377b40572fac608d,tools social,0
f5ce7d91b4d24fad377b40572fac608d,tools content count,0
f5ce7d91b4d24fad377b40572fac608d,tools content,0
f5ce7d91b4d24fad377b40572fac608d,tools caching count,0
f5ce7d91b4d24fad377b40572fac608d,tools caching,0
f5ce7d91b4d24fad377b40572fac608d,tools seo count,0
f5ce7d91b4d24fad377b40572fac608d,tools seo,0
f5ce7d91b4d24fad377b40572fac608d,tools analytics count,0
f5ce7d91b4d24fad377b40572fac608d,tools analytics,0
f5ce7d91b4d24fad377b40572fac608d,check external links,15
f5ce7d91b4d24fad377b40572fac608d,check internal links,377
f5ce7d91b4d24fad377b40572fac608d,check title,1
f5ce7d91b4d24fad377b40572fac608d,check description,1
f5ce7d91b4d24fad377b40572fac608d,check viewport,1
f5ce7d91b4d24fad377b40572fac608d,check title_h1_match,1
f5ce7d91b4d24fad377b40572fac608d,check title_h1_identical,0
f5ce7d91b4d24fad377b40572fac608d,check kw_density,6.268
f5ce7d91b4d24fad377b40572fac608d,check word_count,335
f5ce7d91b4d24fad377b40572fac608d,check kw_count,21
f5ce7d91b4d24fad377b40572fac608d,check kw_in_url,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_description-og-name,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_description-og-property,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_href,20
f5ce7d91b4d24fad377b40572fac608d,check kw_in_link-text,5
f5ce7d91b4d24fad377b40572fac608d,check kw_in_source,20
f5ce7d91b4d24fad377b40572fac608d,check kw_in_meta-og,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_meta-description,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_meta-properties,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_meta-content,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_title-meta,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_title-og,0
f5ce7d91b4d24fad377b40572fac608d,check kw_in_title,0
f5ce7d91b4d24fad377b40572fac608d,check canonical,1
f608b9181bd44376c0e6090955a09dae,check url_length,46
f608b9181bd44376c0e6090955a09dae,robots_txt,1
f608b9181bd44376c0e6090955a09dae,check title_h1_identical,0
f608b9181bd44376c0e6090955a09dae,source top,0
f608b9181bd44376c0e6090955a09dae,source shop,0
f608b9181bd44376c0e6090955a09dae,source search engine,0
f608b9181bd44376c0e6090955a09dae,source not optimized,0
f608b9181bd44376c0e6090955a09dae,source news,0
f608b9181bd44376c0e6090955a09dae,source known,0
f608b9181bd44376c0e6090955a09dae,source company,0
f608b9181bd44376c0e6090955a09dae,source ads,0
f608b9181bd44376c0e6090955a09dae,check h1,1
f608b9181bd44376c0e6090955a09dae,check nofollow,29
f608b9181bd44376c0e6090955a09dae,check wordpress,0
f608b9181bd44376c0e6090955a09dae,check sitemap,0
f608b9181bd44376c0e6090955a09dae,check og,1
f608b9181bd44376c0e6090955a09dae,micros counter,0
f608b9181bd44376c0e6090955a09dae,micros,0
f608b9181bd44376c0e6090955a09dae,check https,1
f608b9181bd44376c0e6090955a09dae,tools ads count,0
f608b9181bd44376c0e6090955a09dae,tools ads,0
f608b9181bd44376c0e6090955a09dae,tools social count,0
f608b9181bd44376c0e6090955a09dae,tools social,0
f608b9181bd44376c0e6090955a09dae,tools content count,0
f608b9181bd44376c0e6090955a09dae,tools content,0
f608b9181bd44376c0e6090955a09dae,tools caching count,0
f608b9181bd44376c0e6090955a09dae,tools caching,0
f608b9181bd44376c0e6090955a09dae,tools seo count,0
f608b9181bd44376c0e6090955a09dae,tools seo,0
f608b9181bd44376c0e6090955a09dae,tools analytics count,0
f608b9181bd44376c0e6090955a09dae,tools analytics,0
f608b9181bd44376c0e6090955a09dae,check external links,3
f608b9181bd44376c0e6090955a09dae,check internal links,73
f608b9181bd44376c0e6090955a09dae,check title,1
f608b9181bd44376c0e6090955a09dae,check description,1
f608b9181bd44376c0e6090955a09dae,check viewport,1
f608b9181bd44376c0e6090955a09dae,check title_h1_match,0
f608b9181bd44376c0e6090955a09dae,check kw_density,11.111
f608b9181bd44376c0e6090955a09dae,check word_count,9
f608b9181bd44376c0e6090955a09dae,check kw_count,1
f608b9181bd44376c0e6090955a09dae,check kw_in_url,1
f608b9181bd44376c0e6090955a09dae,check kw_in_description-og-name,0
f608b9181bd44376c0e6090955a09dae,check kw_in_description-og-property,0
f608b9181bd44376c0e6090955a09dae,check kw_in_href,4
f608b9181bd44376c0e6090955a09dae,check kw_in_link-text,1
f608b9181bd44376c0e6090955a09dae,check kw_in_source,64
f608b9181bd44376c0e6090955a09dae,check kw_in_meta-og,0
f608b9181bd44376c0e6090955a09dae,check kw_in_meta-description,0
f608b9181bd44376c0e6090955a09dae,check kw_in_meta-properties,0
f608b9181bd44376c0e6090955a09dae,check kw_in_meta-content,5
f608b9181bd44376c0e6090955a09dae,check kw_in_title-meta,0
f608b9181bd44376c0e6090955a09dae,check kw_in_title-og,1
f608b9181bd44376c0e6090955a09dae,check kw_in_title,1
f608b9181bd44376c0e6090955a09dae,check canonical,0
f60e49cc22760b4f25fd0acb6e6466da,check url_length,34
f60e49cc22760b4f25fd0acb6e6466da,robots_txt,1
f60e49cc22760b4f25fd0acb6e6466da,check title_h1_identical,0
f60e49cc22760b4f25fd0acb6e6466da,source top,1
f60e49cc22760b4f25fd0acb6e6466da,source shop,0
f60e49cc22760b4f25fd0acb6e6466da,source search engine,0
f60e49cc22760b4f25fd0acb6e6466da,source not optimized,0
f60e49cc22760b4f25fd0acb6e6466da,source news,1
f60e49cc22760b4f25fd0acb6e6466da,source known,1
f60e49cc22760b4f25fd0acb6e6466da,source company,0
f60e49cc22760b4f25fd0acb6e6466da,source ads,0
f60e49cc22760b4f25fd0acb6e6466da,check h1,1
f60e49cc22760b4f25fd0acb6e6466da,check nofollow,11
f60e49cc22760b4f25fd0acb6e6466da,check wordpress,0
f60e49cc22760b4f25fd0acb6e6466da,check sitemap,1
f60e49cc22760b4f25fd0acb6e6466da,check og,1
f60e49cc22760b4f25fd0acb6e6466da,micros counter,0
f60e49cc22760b4f25fd0acb6e6466da,micros,0
f60e49cc22760b4f25fd0acb6e6466da,check https,1
f60e49cc22760b4f25fd0acb6e6466da,tools ads count,0
f60e49cc22760b4f25fd0acb6e6466da,tools ads,0
f60e49cc22760b4f25fd0acb6e6466da,tools social count,0
f60e49cc22760b4f25fd0acb6e6466da,tools social,0
f60e49cc22760b4f25fd0acb6e6466da,tools content count,0
f60e49cc22760b4f25fd0acb6e6466da,tools content,0
f60e49cc22760b4f25fd0acb6e6466da,tools caching count,0
f60e49cc22760b4f25fd0acb6e6466da,tools caching,0
f60e49cc22760b4f25fd0acb6e6466da,tools seo count,0
f60e49cc22760b4f25fd0acb6e6466da,tools seo,0
f60e49cc22760b4f25fd0acb6e6466da,tools analytics count,1
f60e49cc22760b4f25fd0acb6e6466da,tools analytics,Google Tag Manager
f60e49cc22760b4f25fd0acb6e6466da,check external links,9
f60e49cc22760b4f25fd0acb6e6466da,check internal links,242
f60e49cc22760b4f25fd0acb6e6466da,check title,1
f60e49cc22760b4f25fd0acb6e6466da,check description,1
f60e49cc22760b4f25fd0acb6e6466da,check viewport,1
f60e49cc22760b4f25fd0acb6e6466da,check title_h1_match,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_density,1.324
f60e49cc22760b4f25fd0acb6e6466da,check word_count,151
f60e49cc22760b4f25fd0acb6e6466da,check kw_count,2
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_url,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_description-og-name,0
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_description-og-property,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_href,15
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_link-text,0
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_source,27
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_meta-og,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_meta-description,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_meta-properties,0
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_meta-content,6
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_title-meta,0
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_title-og,1
f60e49cc22760b4f25fd0acb6e6466da,check kw_in_title,1
f60e49cc22760b4f25fd0acb6e6466da,check canonical,1
f811aa61a874e3666b4cfea4bf48027c,check url_length,75
f811aa61a874e3666b4cfea4bf48027c,robots_txt,1
f811aa61a874e3666b4cfea4bf48027c,source top,1
f811aa61a874e3666b4cfea4bf48027c,source shop,0
f811aa61a874e3666b4cfea4bf48027c,source search engine,0
f811aa61a874e3666b4cfea4bf48027c,source not optimized,0
f811aa61a874e3666b4cfea4bf48027c,source news,1
f811aa61a874e3666b4cfea4bf48027c,source known,0
f811aa61a874e3666b4cfea4bf48027c,source company,0
f811aa61a874e3666b4cfea4bf48027c,source ads,0
f811aa61a874e3666b4cfea4bf48027c,check h1,1
f811aa61a874e3666b4cfea4bf48027c,check nofollow,0
f811aa61a874e3666b4cfea4bf48027c,check wordpress,0
f811aa61a874e3666b4cfea4bf48027c,check sitemap,0
f811aa61a874e3666b4cfea4bf48027c,check og,1
f811aa61a874e3666b4cfea4bf48027c,micros counter,0
f811aa61a874e3666b4cfea4bf48027c,micros,0
f811aa61a874e3666b4cfea4bf48027c,check https,1
f811aa61a874e3666b4cfea4bf48027c,tools ads count,0
f811aa61a874e3666b4cfea4bf48027c,tools ads,0
f811aa61a874e3666b4cfea4bf48027c,tools social count,0
f811aa61a874e3666b4cfea4bf48027c,tools social,0
f811aa61a874e3666b4cfea4bf48027c,tools content count,0
f811aa61a874e3666b4cfea4bf48027c,tools content,0
f811aa61a874e3666b4cfea4bf48027c,tools caching count,0
f811aa61a874e3666b4cfea4bf48027c,tools caching,0
f811aa61a874e3666b4cfea4bf48027c,tools seo count,0
f811aa61a874e3666b4cfea4bf48027c,tools seo,0
f811aa61a874e3666b4cfea4bf48027c,tools analytics count,0
f811aa61a874e3666b4cfea4bf48027c,tools analytics,0
f811aa61a874e3666b4cfea4bf48027c,check external links,0
f811aa61a874e3666b4cfea4bf48027c,check internal links,0
f811aa61a874e3666b4cfea4bf48027c,check title,1
f811aa61a874e3666b4cfea4bf48027c,check description,1
f811aa61a874e3666b4cfea4bf48027c,check viewport,1
f811aa61a874e3666b4cfea4bf48027c,check title_h1_match,1
f811aa61a874e3666b4cfea4bf48027c,check title_h1_identical,0
f811aa61a874e3666b4cfea4bf48027c,check kw_density,1.492
f811aa61a874e3666b4cfea4bf48027c,check word_count,67
f811aa61a874e3666b4cfea4bf48027c,check kw_count,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_url,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_description-og-name,0
f811aa61a874e3666b4cfea4bf48027c,check kw_in_description-og-property,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_href,8
f811aa61a874e3666b4cfea4bf48027c,check kw_in_link-text,2
f811aa61a874e3666b4cfea4bf48027c,check kw_in_source,9
f811aa61a874e3666b4cfea4bf48027c,check kw_in_meta-og,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_meta-description,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_meta-properties,0
f811aa61a874e3666b4cfea4bf48027c,check kw_in_meta-content,5
f811aa61a874e3666b4cfea4bf48027c,check kw_in_title-meta,0
f811aa61a874e3666b4cfea4bf48027c,check kw_in_title-og,1
f811aa61a874e3666b4cfea4bf48027c,check kw_in_title,1
f811aa61a874e3666b4cfea4bf48027c,check canonical,1
f87b3ebad763ad67d1e8145567a29cb0,check url_length,29
f87b3ebad763ad67d1e8145567a29cb0,robots_txt,1
f87b3ebad763ad67d1e8145567a29cb0,source top,0
f87b3ebad763ad67d1e8145567a29cb0,source shop,0
f87b3ebad763ad67d1e8145567a29cb0,source search engine,0
f87b3ebad763ad67d1e8145567a29cb0,source not optimized,0
f87b3ebad763ad67d1e8145567a29cb0,source news,1
f87b3ebad763ad67d1e8145567a29cb0,source known,0
f87b3ebad763ad67d1e8145567a29cb0,source company,0
f87b3ebad763ad67d1e8145567a29cb0,source ads,0
f87b3ebad763ad67d1e8145567a29cb0,check h1,0
f87b3ebad763ad67d1e8145567a29cb0,check nofollow,0
f87b3ebad763ad67d1e8145567a29cb0,check wordpress,1
f87b3ebad763ad67d1e8145567a29cb0,check sitemap,0
f87b3ebad763ad67d1e8145567a29cb0,check og,1
f87b3ebad763ad67d1e8145567a29cb0,micros counter,0
f87b3ebad763ad67d1e8145567a29cb0,micros,0
f87b3ebad763ad67d1e8145567a29cb0,check https,1
f87b3ebad763ad67d1e8145567a29cb0,tools ads count,0
f87b3ebad763ad67d1e8145567a29cb0,tools ads,0
f87b3ebad763ad67d1e8145567a29cb0,tools social count,0
f87b3ebad763ad67d1e8145567a29cb0,tools social,0
f87b3ebad763ad67d1e8145567a29cb0,tools content count,0
f87b3ebad763ad67d1e8145567a29cb0,tools content,0
f87b3ebad763ad67d1e8145567a29cb0,tools caching count,0
f87b3ebad763ad67d1e8145567a29cb0,tools caching,0
f87b3ebad763ad67d1e8145567a29cb0,tools seo count,0
f87b3ebad763ad67d1e8145567a29cb0,tools seo,0
f87b3ebad763ad67d1e8145567a29cb0,tools analytics count,0
f87b3ebad763ad67d1e8145567a29cb0,tools analytics,0
f87b3ebad763ad67d1e8145567a29cb0,tools social,0
f87b3ebad763ad67d1e8145567a29cb0,tools social count,0
f87b3ebad763ad67d1e8145567a29cb0,tools ads,0
f87b3ebad763ad67d1e8145567a29cb0,tools ads count,0
f87b3ebad763ad67d1e8145567a29cb0,check https,1
f87b3ebad763ad67d1e8145567a29cb0,micros,0
f87b3ebad763ad67d1e8145567a29cb0,micros counter,0
f87b3ebad763ad67d1e8145567a29cb0,check og,1
f87b3ebad763ad67d1e8145567a29cb0,check sitemap,0
f87b3ebad763ad67d1e8145567a29cb0,check wordpress,1
f87b3ebad763ad67d1e8145567a29cb0,check nofollow,0
f87b3ebad763ad67d1e8145567a29cb0,check h1,0
f87b3ebad763ad67d1e8145567a29cb0,source ads,0
f87b3ebad763ad67d1e8145567a29cb0,source company,0
f87b3ebad763ad67d1e8145567a29cb0,source known,0
f87b3ebad763ad67d1e8145567a29cb0,source not optimized,0
f87b3ebad763ad67d1e8145567a29cb0,source search engine,0
